,day,time,user,hub name,playlist name,playlist id,description,image url,length,type,Unnamed: 10
313,2022-04-14,16:00:00,male user,Dutch language Pop,This is Nick & Simon,,,,,playlist,
314,2022-04-14,16:00:00,male user,Dutch language Pop,This is Snelle,,,,,playlist,
315,2022-04-14,16:00:00,male user,Dutch language Pop,This is Andrè Hazes,,,,,playlist,
316,2022-04-14,16:00:00,male user,Dutch language Pop,This is Guus Meeuwis,,,,,playlist,
317,2022-04-14,16:00:00,male user,Dutch language Pop,This is Nielson,,,,,playlist,
318,2022-04-14,16:00:00,male user,Dutch language Pop,This is BLOF,,,,,playlist,
319,2022-04-14,16:00:00,male user,Dutch language Pop,This is Suzan & Freek,,,,,playlist,
320,2022-04-14,16:00:00,male user,Best of artists,This is Taylor Swift,,,,,playlist,
321,2022-04-14,16:00:00,male user,Best of artists,This is Bad Bunny,,,,,playlist,
322,2022-04-14,16:00:00,male user,Best of artists,This is BTS,,,,,playlist,
323,2022-04-14,16:00:00,male user,Discover something new,Platinum Hits,,,,,playlist,
324,2022-04-14,16:00:00,male user,Discover something new,Soft Pop Hits,,,,,playlist,
325,2022-04-14,16:00:00,male user,Discover something new,Fresh Pop,,,,,playlist,
326,2022-04-14,16:00:00,male user,Discover something new,Pop Rising,,,,,playlist,
327,2022-04-14,16:00:00,male user,Discover something new,Sour,,,,,album,Olivia Rodrigo
328,2022-04-14,16:00:00,male user,Discover something new,Bach: Motets,,,,,album,Johann Sebastian Bach
329,2022-04-14,16:00:00,male user,Discover something new,Je Moerstaal,,,,,playlist,
330,2022-04-14,16:00:00,male user,Discover something new,De Hazes 100,,,,,album,Andre Hazes
331,2022-04-14,16:00:00,male user,Discover something new,Waar Dan Ook,,,,,single,Miss Montreal
332,2022-04-14,16:00:00,male user,Throwback,All Out 2000s,,,,,playlist,
333,2022-04-14,16:00:00,male user,Throwback,Rock Classics,,,,,playlist,
334,2022-04-14,16:00:00,male user,Throwback,All Out 90s,,,,,playlist,
335,2022-04-14,16:00:00,male user,Throwback,All Out 80s,,,,,playlist,
336,2022-04-14,16:00:00,male user,Throwback,Hit Rewind,,,,,playlist,
337,2022-04-14,16:00:00,male user,Throwback,Trowback Party,,,,,playlist,
338,2022-04-14,16:00:00,male user,Throwback,Jazz Classics,,,,,playlist,
339,2022-04-14,16:00:00,male user,Throwback,Easy 80s,,,,,playlist,
340,2022-04-14,16:00:00,male user,Throwback,Summer Hits of the 10s,,,,,playlist,
341,2022-04-14,16:00:00,male user,Mood,Easy on Sunday,,,,,playlist,
342,2022-04-14,16:00:00,male user,Mood,t Koffiehuis,,,,,playlist,
343,2022-04-14,16:00:00,male user,Mood,Feelin’ Myself,,,,,playlist,
344,2022-04-14,16:00:00,male user,Mood,You & Me,,,,,playlist,
345,2022-04-14,16:00:00,male user,Mood,Calm Before the Storm,,,,,playlist,
346,2022-04-14,16:00:00,male user,Chill,Chill Hits,,,,,playlist,
347,2022-04-14,16:00:00,male user,Chill,t Koffiehuis,,,,,playlist,
348,2022-04-14,16:00:00,male user,Chill,Peaceful Piano,,,,,playlist,
349,2022-04-14,16:00:00,male user,Chill,Deep House Relax,,,,,playlist,
350,2022-04-14,16:00:00,male user,Chill,Chill Mode: On,,,,,playlist,
351,2022-04-14,16:00:00,male user,Chill,lofi beats,,,,,playlist,
352,2022-04-14,16:00:00,male user,Chill,Jazz Vibes,,,,,playlist,
353,2022-04-14,16:00:00,male user,Chill,Easy 80s,,,,,playlist,
354,2022-04-14,16:00:00,male user,Chill,Chillout Lounge,,,,,playlist,
355,2022-04-14,16:00:00,male user,Chill,Coffee Table Jazz,,,,,playlist,
356,2022-04-14,16:00:00,male user,Sad songs,Life Sucks,,,,,playlist,
357,2022-04-14,16:00:00,male user,Sad songs,Broken Heart ,,,,,playlist,
358,2022-04-14,16:00:00,male user,Sad songs,A Walk Alone,,,,,playlist,
359,2022-04-14,16:00:00,male user,Sad songs,The Midnight Hour,,,,,playlist,
360,2022-04-14,16:00:00,male user,Sad songs,Sad Beats,,,,,playlist,
361,2022-04-14,16:00:00,male user,Sad songs,Rainy Day Jazz,,,,,playlist,
362,2022-04-14,16:00:00,male user,Sad songs,Sad Classical,,,,,playlist,
363,2022-04-14,16:00:00,male user,Sad songs,Dark & Stormy,,,,,playlist,
364,2022-04-14,16:00:00,male user,Sad songs,Melancholy,,,,,playlist,
365,2022-04-14,16:00:00,male user,Sad songs,Tender,,,,,playlist,
366,2022-04-14,16:00:00,male user,Workout,Top Hits Workout,,,,,playlist,
367,2022-04-14,16:00:00,male user,Workout,Motivation Mix,,,,,playlist,
368,2022-04-14,16:00:00,male user,Workout,Power Hour,,,,,playlist,
369,2022-04-14,16:00:00,male user,Workout,Beast Mode,,,,,playlist,
370,2022-04-14,16:00:00,male user,Workout,Fun Run,,,,,playlist,
371,2022-04-14,16:00:00,male user,Workout,Workout,,,,,playlist,
372,2022-04-14,16:00:00,male user,Workout,Cardio,,,,,playlist,
373,2022-04-14,16:00:00,male user,Workout,Run This Town,,,,,playlist,
374,2022-04-14,16:00:00,male user,Workout,Power Workout,,,,,playlist,
375,2022-04-14,16:00:00,male user,Workout,Latin Cardio,,,,,playlist,
376,2022-04-14,22:00:00,male user,Your top mixes,Taylor Swift Mix,,"Bon Iver, Halsey, Selena Gomez and more…",,,playlist,
377,2022-04-14,22:00:00,male user,Your top mixes,Bad Bunny Mix,,"Arcangel, Ozuna, Farruko and more",,,playlist,
378,2022-04-14,22:00:00,male user,Your top mixes,BTS Mix,,"TWICE, ATEEZ Stray Kids and more",,,playlist,
379,2022-04-14,22:00:00,male user,Your top mixes,Happy Mix,,"BTS, Taylor Swift and more",,,playlist,
380,2022-04-14,22:00:00,male user,Your top mixes,Moody Mix,,"Bad Bunny, Taylor Swift and more",,,playlist,
381,2022-04-14,22:00:00,male user,Made For male name,Daily Mix 1,,"Bad Bunny, Ovi, Tainy and more",,,playlist,
382,2022-04-14,22:00:00,male user,Made For male name,Daily Mix 2,,"Taylor Swift, Maroon 5, Bridgit Mendler and more",,,playlist,
383,2022-04-14,22:00:00,male user,Made For male name,Daily Mix 3,,"BTS, Coldplay, Jackson Wang and more",,,playlist,
384,2022-04-14,22:00:00,male user,Made For male name,Daily Drive,,a mix of news and music made for you,,,playlist,
385,2022-04-14,22:00:00,male user,Recommended radio,Taylor Swift Radio,,,,,playlist,
386,2022-04-14,22:00:00,male user,Recommended radio,BTS Radio,,,,,playlist,
387,2022-04-14,22:00:00,male user,Recommended radio,Bad Bunny Radio,,,,,playlist,
388,2022-04-14,22:00:00,male user,Blijf op de hoogte!,Summer ’22,,,,,playlist,
389,2022-04-14,22:00:00,male user,Blijf op de hoogte!,Happy Tunes,,,,,playlist,
390,2022-04-14,22:00:00,male user,Blijf op de hoogte!,Beste van NL,,,,,playlist,
391,2022-04-14,22:00:00,male user,Blijf op de hoogte!,Stay Tuned!,,,,,playlist,
392,2022-04-14,22:00:00,male user,Blijf op de hoogte!,t Koffiehuis,,,,,playlist,
393,2022-04-14,22:00:00,male user,Blijf op de hoogte!,LaVidaLoca!,,,,,playlist,
394,2022-04-14,22:00:00,male user,Blijf op de hoogte!,Woordenschat,,,,,playlist,
395,2022-04-14,22:00:00,male user,Blijf op de hoogte!,Made in NL,,,,,playlist,
396,2022-04-14,22:00:00,male user,Blijf op de hoogte!,360 Dance,,,,,playlist,
397,2022-04-14,22:00:00,male user,More Like Harry Styles,Harry Styles Radio,,,,,playlist,
398,2022-04-14,22:00:00,male user,More Like Harry Styles,Hit Rewind,,,,,playlist,
399,2022-04-14,22:00:00,male user,More Like Harry Styles,All Out 2010s,,,,,playlist,
400,2022-04-14,22:00:00,male user,More Like Harry Styles,Best of the Decade for you,,,,,playlist,
401,2022-04-14,22:00:00,male user,More Like Harry Styles,Julia Michaels,,,,,artist,
402,2022-04-14,22:00:00,male user,More Like Harry Styles,Troye Sivan,,,,,artist,
403,2022-04-14,22:00:00,male user,More Like Harry Styles,Lauv,,,,,artist,
404,2022-04-14,22:00:00,male user,More Like Harry Styles,Made In The A.M (D…,,,,,album,One Direction
405,2022-04-14,22:00:00,male user,More Like Harry Styles,Youngblood (Deluxe),,,,,album,5 Seconds of Summer
406,2022-04-14,22:00:00,male user,More Like Harry Styles,Just Like You,,,,,single,Louis Tomlinson
407,2022-04-14,22:00:00,male user,More Like Queen,Queen Like Radio,,,,,playlist,
408,2022-04-14,22:00:00,male user,More Like Queen,The Police,,,,,artist,
409,2022-04-14,22:00:00,male user,More Like Queen,TOTO,,,,,artist,
410,2022-04-14,22:00:00,male user,More Like Queen,R.E.M,,,,,artist,
411,2022-04-14,22:00:00,male user,More Like Queen,Born To Run,,,,,playlist,
412,2022-04-14,22:00:00,male user,More Like Queen,Raised on Rock,,,,,playlist,
413,2022-04-14,22:00:00,male user,More Like Queen,1984 (Remastered),,,,,album,Van Halen
414,2022-04-14,22:00:00,male user,More Like Queen,Hotel California (201…,,,,,album,Eagles
415,2022-04-14,22:00:00,male user,More Like Queen,"Live Aid (Live, 13th J…",,,,,compilation,Various Artists
416,2022-04-14,22:00:00,male user,More Like Queen,On Screen Guitar,,,,,playlist,
417,2022-04-14,22:00:00,male user,Dutch language Pop,This is Racoon,,,,,playlist,
418,2022-04-14,22:00:00,male user,Dutch language Pop,This is Tabitha,,,,,playlist,
419,2022-04-14,22:00:00,male user,Dutch language Pop,This is Maan,,,,,playlist,
420,2022-04-14,22:00:00,male user,Dutch language Pop,This is Nick & Simon,,,,,playlist,
421,2022-04-14,22:00:00,male user,Dutch language Pop,This is Snelle,,,,,playlist,
422,2022-04-14,22:00:00,male user,Dutch language Pop,This is Andrè Hazes,,,,,playlist,
423,2022-04-14,22:00:00,male user,Dutch language Pop,This is Guus Meeuwis,,,,,playlist,
424,2022-04-14,22:00:00,male user,Dutch language Pop,This is Nielson,,,,,playlist,
425,2022-04-14,22:00:00,male user,Dutch language Pop,This is BLOF,,,,,playlist,
426,2022-04-14,22:00:00,male user,Dutch language Pop,This is Suzan & Freek,,,,,playlist,
427,2022-04-14,22:00:00,male user,Best of artists,This is Taylor Swift,,,,,playlist,
428,2022-04-14,22:00:00,male user,Best of artists,This is Bad Bunny,,,,,playlist,
429,2022-04-14,22:00:00,male user,Best of artists,This is BTS,,,,,playlist,
430,2022-04-14,22:00:00,male user,Discover something new,Platinum Hits,,,,,playlist,
431,2022-04-14,22:00:00,male user,Discover something new,Soft Pop Hits,,,,,playlist,
432,2022-04-14,22:00:00,male user,Discover something new,Fresh Pop,,,,,playlist,
433,2022-04-14,22:00:00,male user,Discover something new,Pop Rising,,,,,playlist,
434,2022-04-14,22:00:00,male user,Discover something new,Sour,,,,,album,Olivia Rodrigo
435,2022-04-14,22:00:00,male user,Discover something new,Bach: Motets,,,,,album,Johann Sebastian Bach
436,2022-04-14,22:00:00,male user,Discover something new,Je Moerstaal,,,,,playlist,
437,2022-04-14,22:00:00,male user,Discover something new,De Hazes 100,,,,,album,Andre Hazes
438,2022-04-14,22:00:00,male user,Discover something new,Waar Dan Ook,,,,,single,Miss Montreal
439,2022-04-14,22:00:00,male user,Mood,You & Me,,,,,playlist,
440,2022-04-14,22:00:00,male user,Mood,Easy on Sunday,,,,,playlist,
441,2022-04-14,22:00:00,male user,Mood,t Koffiehuis,,,,,playlist,
442,2022-04-14,22:00:00,male user,Mood,Feeling Good Feeling Great,,,,,playlist,
443,2022-04-14,22:00:00,male user,Mood,Feelin’ Myself,,,,,playlist,
444,2022-04-14,22:00:00,male user,Mood,Calm Before the Storm,,,,,playlist,
445,2022-04-14,22:00:00,male user,Your favorite artists,Taylor Swift,,,,,artist,
446,2022-04-14,22:00:00,male user,Your favorite artists,BTS,,,,,artist,
447,2022-04-14,22:00:00,male user,Your favorite artists,Bad Bunny,,,,,artist,
448,2022-04-14,22:00:00,male user,Throwback,All Out 2000s,,,,,playlist,
449,2022-04-14,22:00:00,male user,Throwback,Rock Classics,,,,,playlist,
450,2022-04-14,22:00:00,male user,Throwback,All Out 90s,,,,,playlist,
451,2022-04-14,22:00:00,male user,Throwback,All Out 80s,,,,,playlist,
452,2022-04-14,22:00:00,male user,Throwback,Trowback Party,,,,,playlist,
453,2022-04-14,22:00:00,male user,Throwback,Jazz Classics,,,,,playlist,
454,2022-04-14,22:00:00,male user,Throwback,Easy 80s,,,,,playlist,
455,2022-04-14,22:00:00,male user,Throwback,Summer Hits of the 10s,,,,,playlist,
456,2022-04-14,22:00:00,male user,Chill,Chill Hits,,,,,playlist,
457,2022-04-14,22:00:00,male user,Chill,t Koffiehuis,,,,,playlist,
458,2022-04-14,22:00:00,male user,Chill,Peaceful Piano,,,,,playlist,
459,2022-04-14,22:00:00,male user,Chill,Deep House Relax,,,,,playlist,
460,2022-04-14,22:00:00,male user,Chill,Chill Mode: On,,,,,playlist,
461,2022-04-14,22:00:00,male user,Chill,lofi beats,,,,,playlist,
462,2022-04-14,22:00:00,male user,Chill,Jazz Vibes,,,,,playlist,
463,2022-04-14,22:00:00,male user,Chill,Easy 80s,,,,,playlist,
464,2022-04-14,22:00:00,male user,Chill,Chillout Lounge,,,,,playlist,
465,2022-04-14,22:00:00,male user,Chill,Coffee Table Jazz,,,,,playlist,
466,2022-04-14,22:00:00,male user,Happy,Feeling Good Feeling Great,,,,,playlist,
467,2022-04-14,22:00:00,male user,Happy,Happy Beats,,,,,playlist,
468,2022-04-14,22:00:00,male user,Happy,Songs to Sing in the Shower,,,,,playlist,
469,2022-04-14,22:00:00,male user,Happy,Factor Happy,,,,,playlist,
470,2022-04-14,22:00:00,male user,Happy,Je Moerstaal,,,,,playlist,
471,2022-04-14,22:00:00,male user,Happy,Vibes,,,,,playlist,
472,2022-04-14,22:00:00,male user,Happy,Beautiful Day,,,,,playlist,
473,2022-04-14,22:00:00,male user,Happy,Pre-Party Mood,,,,,playlist,
474,2022-04-14,22:00:00,male user,Popular new releases,MOTOMAMI,,,,,album,ROSALÍA
475,2022-04-14,22:00:00,male user,Popular new releases,Ley De Gravedad,,,,,album,Luis Fonsi
476,2022-04-14,22:00:00,male user,Popular new releases,Uncanny Valley,,,,,album,COIN
477,2022-04-14,22:00:00,male user,Popular new releases,Never Let Me Go,,,,,album,placebo
478,2022-04-14,22:00:00,male user,Popular new releases,LEGENDADDY,,,,,album,Daddy Yankee
479,2022-04-14,22:00:00,male user,Popular new releases,4B2M,,,,,album,4B2M
480,2022-04-14,22:00:00,male user,Popular new releases,Club Azur,,,,,album,Kungs
481,2022-04-14,22:00:00,male user,Popular new releases,Gifted (Deluxe Edition),,,,,album,Koffee
482,2022-04-14,22:00:00,male user,Popular new releases,Family Names,,,,,album,Afterpartees
483,2022-04-14,22:00:00,male user,Popular new releases,Tell Me That It’s Over,,,,,album,Wallows
484,2022-04-15,10:00:00,male user,Your top mixes,Taylor Swift Mix,,"Camila Cabello, Justin Bieber, Lauv and more",,,playlist,
485,2022-04-15,10:00:00,male user,Your top mixes,Bad Bunny Mix,,"Becky G, KAROL G, Bryant Myers and more",,,playlist,
486,2022-04-15,10:00:00,male user,Your top mixes,BTS Mix,,"TOMORROW X TOGETHER, BLACKPINK",,,playlist,
487,2022-04-15,10:00:00,male user,Your top mixes,2000s Mix,,"Eminem, Linkin Park, Earth, Wind & Fire and more",,,playlist,
488,2022-04-15,10:00:00,male user,Your top mixes,90s Mix,,"Boudewijn de Groot, Metallica, Pearl Jam…",,,playlist,
489,2022-04-15,10:00:00,male user,Your top mixes,Happy Mix,,"Camila Cabello, Matt Simons, Dove Cameron",,,playlist,
490,2022-04-15,10:00:00,male user,Your top mixes,Moody Mix,,"Disturbed, Labrinth, MEAU and more",,,playlist,
491,2022-04-15,10:00:00,male user,Your top mixes,Reggaeton Mix,,"Bad Bunny Farrago, Becky G and more",,,playlist,
492,2022-04-15,10:00:00,male user,Your top mixes,K-Pop Mix,,"LISA, BTS and more",,,playlist,
493,2022-04-15,10:00:00,male user,Your top mixes,Pop Mix,,"Harry Styles, Doja Cat, Ed Sheeran and more",,,playlist,
494,2022-04-15,10:00:00,male user,Made For male name,Daily Mix 1,,"Queen, Pink Floyd, David Bowie and more",,,playlist,
495,2022-04-15,10:00:00,male user,Made For male name,Daily Mix 2,,"Olivia Rodrigo, Pearls Jam, Adele and more",,,playlist,
496,2022-04-15,10:00:00,male user,Made For male name,Daily Mix 3,,"OneRepublic, Lil Nas X, YouNotUs and more",,,playlist,
497,2022-04-15,10:00:00,male user,Made For male name,Daily Mix 4,,"Cristian D, Snelle, Kris Kross Amsterdam and more…",,,playlist,
498,2022-04-15,10:00:00,male user,Made For male name,Daily Mix 5,,"Post Malone, Jack Harlow, Fredo Bang and more",,,playlist,
499,2022-04-15,10:00:00,male user,Made For male name,Daily Mix 6,,"Suzan & Freek, Racoon, Miss Montreal and more…",,,playlist,
500,2022-04-15,10:00:00,male user,Made For male name,Daily Drive,,,,,playlist,
501,2022-04-15,10:00:00,male user,Recommended radio,Taylor Swift Radio,,,,,playlist,
502,2022-04-15,10:00:00,male user,Recommended radio,BTS Radio,,,,,playlist,
503,2022-04-15,10:00:00,male user,Recommended radio,Bad Bunny Radio,,,,,playlist,
504,2022-04-15,10:00:00,male user,Blijf op de hoogte!,New Music Friday,,,,,playlist,
505,2022-04-15,10:00:00,male user,Blijf op de hoogte!,karakter,,,,,playlist,
506,2022-04-15,10:00:00,male user,Blijf op de hoogte!,t Koffiehuis,,,,,playlist,
507,2022-04-15,10:00:00,male user,Blijf op de hoogte!,Fresh Pop,,,,,playlist,
508,2022-04-15,10:00:00,male user,Blijf op de hoogte!,Woordenschat,,,,,playlist,
509,2022-04-15,10:00:00,male user,Blijf op de hoogte!,Stay Tuned!,,,,,playlist,
510,2022-04-15,10:00:00,male user,Blijf op de hoogte!,DE JEUGD,,,,,playlist,
511,2022-04-15,10:00:00,male user,Blijf op de hoogte!,Hot New Dance,,,,,playlist,
512,2022-04-15,10:00:00,male user,Blijf op de hoogte!,Made in NL,,,,,playlist,
513,2022-04-15,10:00:00,male user,Blijf op de hoogte!,New Alternative,,,,,playlist,
514,2022-04-15,10:00:00,male user,Discover something new,Platinum Hits,,,,,playlist,
515,2022-04-15,10:00:00,male user,Discover something new,Fresh Pop,,,,,playlist,
516,2022-04-15,10:00:00,male user,Discover something new,Soft Pop Hits,,,,,playlist,
517,2022-04-15,10:00:00,male user,Discover something new,Pop Rising,,,,,playlist,
518,2022-04-15,10:00:00,male user,Discover something new,Bach: Motets,,,,,album,Johann Sebastian Bach
519,2022-04-15,10:00:00,male user,Discover something new,Je Moerstaal,,,,,playlist,
520,2022-04-15,10:00:00,male user,Discover something new,SOUR,,,,,album,Olivia Rodrigo
521,2022-04-15,10:00:00,male user,Discover something new,De Hazes 100,,,,,album,Andre Hazes
522,2022-04-15,10:00:00,male user,Discover something new,Waar Dan Ook,,,,,single,Miss Montreal
523,2022-04-15,10:00:00,male user,More like Harry Styles,Harry Styles Radio,,,,,playlist,
524,2022-04-15,10:00:00,male user,More like Harry Styles,Hit Rewind,,,,,playlist,
525,2022-04-15,10:00:00,male user,More like Harry Styles,All Out 2010s,,,,,playlist,
526,2022-04-15,10:00:00,male user,More like Harry Styles,Best of the Decade for You,,,,,playlist,
527,2022-04-15,10:00:00,male user,More like Harry Styles,Julia Michaels,,,,,artist,
528,2022-04-15,10:00:00,male user,More like Harry Styles,Troye Sivan,,,,,artist,
529,2022-04-15,10:00:00,male user,More like Harry Styles,Lauv,,,,,artist,
530,2022-04-15,10:00:00,male user,More like Harry Styles,Made In The A.M.,,,,,album,One Direction
531,2022-04-15,10:00:00,male user,More like Harry Styles,Youngblood (Deluxe),,,,,album,5 Seconds of Summer
532,2022-04-15,10:00:00,male user,More like Harry Styles,Just Like You,,,,,single,Louis Tomlinsen
533,2022-04-15,10:00:00,male user,More Like Queen,Queen Radio,,,,,playlist,
534,2022-04-15,10:00:00,male user,More Like Queen,The Police,,,,,artist,
535,2022-04-15,10:00:00,male user,More Like Queen,TOTO,,,,,artist,
536,2022-04-15,10:00:00,male user,More Like Queen,R.E.M,,,,,artist,
537,2022-04-15,10:00:00,male user,More Like Queen,Raised on Rock,,,,,playlist,
538,2022-04-15,10:00:00,male user,More Like Queen,Born to Run,,,,,playlist,
539,2022-04-15,10:00:00,male user,More Like Queen,On Screen Guitar,,,,,playlist,
540,2022-04-15,10:00:00,male user,More Like Queen,"Live Aid (Live, 13th J…",,,,,compilation,Various Artists
541,2022-04-15,10:00:00,male user,More Like Queen,1984 (Remastered),,,,,album,Van Halen
542,2022-04-15,10:00:00,male user,More Like Queen,Hotel California (201…,,,,,album,Eagles
543,2022-04-15,10:00:00,male user,Fresh new music,Fresh Pop,,,,,playlist,
544,2022-04-15,10:00:00,male user,Fresh new music,Hot New Dance,,,,,playlist,
545,2022-04-15,10:00:00,male user,Fresh new music,Stay Tuned!,,,,,playlist,
546,2022-04-15,10:00:00,male user,Fresh new music,Afro Hits,,,,,playlist,
547,2022-04-15,10:00:00,male user,Fresh new music,Pop Rising,,,,,playlist,
